100,227
100,228
100,229
100,32
100,33
101,227
101,228
101,229
101,31
101,32
101,33
102,228
102,229
102,31
102,32
103,228
103,229
103,30
103,31
103,32
104,229
104,230
104,30
104,31
105,229
105,230
105,30
105,31
106,229
106,230
106,231
106,30
106,31
107,230
107,231
107,30
107,31
108,230
108,231
108,232
108,29
108,30
108,31
109,231
109,232
109,29
109,30
109,31
110,231
110,232
110,29
110,30
111,232
111,29
111,30
112,232
112,233
112,28
112,29
112,30
113,232
113,233
113,28
113,29
113,30
114,232
114,233
114,28
114,29
115,232
115,233
115,234
115,27
115,28
116,233
116,234
116,25
116,26
116,27
116,28
117,233
117,234
117,24
117,25
117,26
117,27
118,233
118,234
118,24
118,25
118,26
119,234
119,24
119,26
120,234
120,235
120,24
120,25
120,26
121,235
121,236
121,237
121,24
121,25
122,235
122,236
122,237
122,238
122,24
122,25
122,26
123,236
123,237
123,238
123,24
123,25
123,26
124,236
124,237
124,238
124,25
124,26
125,236
125,237
125,238
125,25
125,26
125,27
126,235
126,236
126,237
126,238
126,26
126,27
127,234
127,235
127,236
127,237
127,238
127,27
127,28
128,234
128,235
128,236
128,237
128,27
128,28
129,233
129,234
129,235
129,236
129,237
129,27
129,28
130,233
130,234
130,235
130,236
130,237
130,27
130,28
130,29
131,233
131,234
131,235
131,236
131,28
131,29
132,233
132,234
132,235
132,28
132,29
133,234
133,235
133,28
133,29
134,234
134,235
134,28
134,29
134,30
135,234
135,29
135,30
136,233
136,234
136,29
136,30
137,233
137,234
137,29
137,30
138,233
138,234
138,30
139,233
139,30
139,31
140,232
140,233
140,30
140,31
141,232
141,233
141,30
141,31
142,231
142,232
142,30
142,31
143,231
143,232
143,31
144,230
144,231
144,31
144,32
145,230
145,231
145,31
145,32
146,230
146,231
146,31
146,32
146,33
147,229
147,230
147,31
147,32
147,33
148,229
148,230
148,32
148,33
149,229
149,230
149,32
149,33
150,229
150,230
150,32
150,33
151,228
151,229
151,33
151,34
152,228
152,229
152,230
152,33
152,34
153,228
153,229
153,33
153,34
154,227
154,228
154,229
154,33
154,34
155,227
155,228
155,229
155,33
155,34
156,226
156,227
156,228
156,34
156,35
157,226
157,227
157,228
157,34
157,35
158,226
158,227
158,228
158,34
158,35
159,226
159,227
159,35
159,36
160,225
160,226
160,227
160,35
160,36
161,225
161,226
161,35
161,36
162,224
162,225
162,226
162,36
162,37
163,223
163,224
163,225
163,36
163,37
163,38
164,223
164,224
164,225
164,36
164,37
164,38
165,222
165,223
165,224
165,37
165,38
165,39
166,221
166,222
166,223
166,38
166,39
167,221
167,222
167,223
167,38
167,39
168,221
168,222
168,39
168,40
169,220
169,221
169,222
169,39
169,40
170,220
170,221
170,222
170,39
170,40
171,220
171,221
171,39
171,40
172,219
172,220
172,221
172,40
172,41
173,219
173,220
173,221
173,40
173,41
174,218
174,219
174,221
174,40
174,41
175,218
175,219
175,220
175,40
175,41
176,218
176,219
176,220
176,41
176,42
177,217
177,218
177,220
177,41
177,42
178,217
178,218
178,219
178,41
178,42
179,217
179,219
179,41
179,42
180,216
180,217
180,218
180,42
180,43
181,216
181,217
181,218
181,42
181,43
181,44
182,216
182,217
182,42
182,43
182,44
183,215
183,216
183,217
183,43
183,44
183,45
184,214
184,215
184,216
184,217
184,43
184,44
184,45
185,214
185,215
185,216
185,217
185,44
185,45
186,214
186,215
186,216
186,44
186,45
186,46
187,213
187,214
187,215
187,216
187,45
187,46
188,213
188,214
188,215
188,45
188,46
189,212
189,213
189,214
189,215
189,45
189,46
190,212
190,213
190,214
190,46
190,47
191,211
191,212
191,213
191,214
191,46
191,47
192,211
192,212
192,213
192,46
192,47
192,48
193,211
193,212
193,213
193,47
193,48
194,210
194,211
194,212
194,47
194,48
195,210
195,211
195,212
195,47
195,48
195,49
196,209
196,210
196,211
196,212
196,48
196,49
197,209
197,210
197,211
197,48
197,49
198,209
198,210
198,211
198,48
198,49
198,50
199,208
199,209
199,210
199,211
199,49
199,50
200,207
200,208
200,209
200,49
200,50
200,51
200,52
200,53
200,54
201,207
201,208
201,209
201,49
201,50
201,51
201,52
201,53
201,54
201,55
202,207
202,208
202,209
202,50
202,51
202,52
202,53
202,54
202,55
202,56
202,57
202,58
203,204
203,205
203,206
203,207
203,53
203,54
203,55
203,56
203,57
203,58
203,59
203,60
203,61
203,62
203,63
204,198
204,199
204,200
204,201
204,202
204,203
204,204
204,205
204,206
204,207
204,58
204,59
204,60
204,61
204,62
204,63
204,64
204,65
204,66
204,67
204,68
205,196
205,197
205,198
205,199
205,200
205,201
205,202
205,203
205,204
205,62
205,63
205,64
205,65
205,66
205,67
205,68
205,69
205,70
206,191
206,192
206,193
206,194
206,195
206,196
206,197
206,198
206,199
206,200
206,65
206,66
206,67
206,68
206,69
206,70
206,71
206,72
206,73
206,74
207,188
207,189
207,190
207,191
207,192
207,193
207,194
207,195
207,196
207,197
207,69
207,70
207,71
207,72
207,73
207,74
207,75
207,76
208,185
208,186
208,187
208,188
208,189
208,190
208,191
208,72
208,73
208,74
208,75
208,76
208,77
208,78
209,181
209,182
209,183
209,184
209,185
209,186
209,75
209,76
209,77
209,78
209,79
209,80
209,81
210,179
210,180
210,181
210,182
210,183
210,78
210,79
210,80
210,81
210,82
210,83
210,84
211,172
211,173
211,174
211,175
211,176
211,177
211,178
211,179
211,180
211,181
211,81
211,82
211,83
211,84
211,85
211,86
211,87
212,168
212,169
212,170
212,171
212,172
212,173
212,174
212,175
212,176
212,177
212,178
212,84
212,85
212,86
212,87
212,88
212,89
212,90
213,165
213,166
213,167
213,168
213,169
213,170
213,171
213,172
213,173
213,174
213,87
213,88
213,89
213,90
213,91
213,92
213,93
213,94
214,163
214,164
214,165
214,166
214,167
214,88
214,89
214,90
214,91
214,92
214,93
214,94
214,95
214,96
214,97
215,160
215,161
215,162
215,163
215,164
215,165
215,166
215,92
215,93
215,94
215,95
215,96
215,97
215,98
215,99
216,100
216,101
216,102
216,156
216,157
216,158
216,159
216,160
216,161
216,162
216,163
216,96
216,97
216,98
216,99
217,100
217,101
217,102
217,103
217,104
217,105
217,152
217,153
217,154
217,155
217,156
217,157
217,158
217,159
217,99
218,100
218,101
218,102
218,103
218,104
218,105
218,106
218,107
218,147
218,148
218,149
218,150
218,151
218,152
218,153
218,154
218,155
218,156
218,157
219,103
219,104
219,105
219,106
219,107
219,108
219,109
219,110
219,111
219,145
219,146
219,147
219,148
219,149
219,150
219,151
219,152
219,153
219,154
219,155
220,106
220,107
220,108
220,109
220,110
220,111
220,112
220,113
220,142
220,143
220,144
220,145
220,146
220,147
220,148
220,149
220,150
221,109
221,110
221,111
221,112
221,113
221,114
221,115
221,116
221,140
221,141
221,142
221,143
221,144
221,145
221,146
222,113
222,114
222,115
222,116
222,117
222,118
222,119
222,120
222,121
222,137
222,138
222,139
222,140
222,141
223,114
223,115
223,116
223,117
223,118
223,119
223,120
223,121
223,122
223,123
223,134
223,135
223,136
223,137
223,138
224,118
224,119
224,120
224,121
224,122
224,123
224,133
224,134
224,135
224,136
225,121
225,122
225,123
225,124
225,125
225,126
225,132
225,133
225,134
226,124
226,125
226,126
226,127
226,128
226,129
226,130
226,131
226,132
227,126
227,127
227,128
227,129
227,130
227,131
227,132
24,127
24,128
24,129
24,130
24,131
24,132
24,133
25,126
25,127
25,128
25,130
25,131
25,132
25,133
26,125
26,126
26,127
26,128
26,133
26,134
26,135
27,122
27,124
27,126
27,127
27,134
27,135
27,136
28,120
28,121
28,122
28,123
28,124
28,125
28,126
28,135
28,136
28,137
28,138
28,139
28,140
28,141
29,116
29,117
29,118
29,119
29,120
29,121
29,122
29,123
29,137
29,138
29,139
29,140
29,141
29,142
29,143
30,113
30,115
30,116
30,117
30,118
30,119
30,141
30,142
30,143
30,144
30,145
31,113
31,114
31,115
31,116
31,143
31,144
31,145
31,146
31,147
32,109
32,110
32,111
32,112
32,113
32,114
32,145
32,146
32,147
32,148
32,149
32,150
32,151
32,152
33,103
33,104
33,105
33,106
33,107
33,108
33,109
33,110
33,111
33,147
33,148
33,149
33,150
33,151
33,152
33,153
33,154
33,155
33,156
33,157
33,158
33,159
34,100
34,101
34,102
34,103
34,104
34,105
34,155
34,156
34,157
34,158
34,159
34,160
34,161
34,162
34,98
34,99
35,100
35,101
35,102
35,159
35,160
35,161
35,162
35,163
35,164
35,95
35,96
35,97
35,98
35,99
36,161
36,163
36,164
36,165
36,93
36,94
36,97
36,98
36,99
37,162
37,163
37,164
37,165
37,166
37,91
37,92
37,93
37,94
37,95
37,96
37,97
37,98
38,164
38,165
38,166
38,167
38,88
38,89
38,90
38,92
38,93
38,94
39,165
39,166
39,167
39,168
39,169
39,170
39,171
39,172
39,173
39,174
39,85
39,86
39,87
39,88
39,89
39,90
39,91
39,92
40,169
40,170
40,173
40,174
40,175
40,176
40,177
40,178
40,80
40,81
40,82
40,83
40,84
40,85
40,86
40,87
40,88
40,89
41,171
41,174
41,176
41,178
41,179
41,180
41,181
41,182
41,76
41,77
41,78
41,79
41,80
41,81
41,82
41,83
41,84
42,178
42,179
42,180
42,181
42,182
42,183
42,184
42,185
42,73
42,74
42,75
42,76
42,77
42,78
43,181
43,182
43,183
43,184
43,185
43,186
43,188
43,69
43,70
43,71
43,72
43,73
43,74
43,75
44,185
44,186
44,187
44,188
44,189
44,190
44,191
44,67
44,68
44,69
44,70
44,71
44,72
44,73
45,188
45,189
45,190
45,191
45,192
45,193
45,194
45,195
45,196
45,197
45,198
45,63
45,64
45,65
45,66
45,67
45,68
45,69
45,70
46,192
46,193
46,194
46,195
46,196
46,197
46,198
46,199
46,200
46,201
46,60
46,61
46,62
46,63
46,64
47,197
47,198
47,199
47,200
47,201
47,202
47,203
47,54
47,55
47,56
47,57
47,58
47,59
47,60
47,61
48,198
48,199
48,200
48,202
48,203
48,204
48,205
48,206
48,54
48,55
48,56
48,57
49,200
49,201
49,202
49,205
49,206
49,53
49,54
49,55
49,56
50,202
50,203
50,206
50,53
50,54
50,55
50,56
51,203
51,204
51,206
51,53
51,54
51,55
51,56
52,204
52,205
52,206
52,207
52,53
52,54
52,56
53,206
53,207
53,53
53,54
53,56
54,206
54,207
54,52
54,53
54,54
54,55
54,56
55,207
55,52
55,53
55,54
56,207
56,208
56,51
56,52
56,53
57,208
57,209
57,51
57,52
58,208
58,209
58,50
58,51
58,52
59,208
59,209
59,50
59,51
60,209
60,50
60,51
61,209
61,210
61,50
61,51
62,210
62,211
62,49
62,50
63,210
63,211
63,49
63,50
64,210
64,211
64,49
64,50
65,211
65,212
65,48
65,49
66,212
66,48
66,49
67,212
67,213
67,47
67,48
67,49
68,212
68,213
68,47
68,48
69,212
69,213
69,214
69,46
69,47
69,48
70,213
70,214
70,46
70,47
70,48
71,214
71,215
71,46
71,47
71,48
72,214
72,215
72,45
72,46
72,47
73,215
73,216
73,45
73,46
74,215
74,216
74,44
74,45
74,46
75,215
75,216
75,217
75,43
75,44
75,45
76,216
76,217
76,42
76,43
76,44
76,45
77,217
77,218
77,41
77,42
77,43
78,217
78,218
78,41
78,42
78,43
79,218
79,219
79,41
79,42
80,218
80,219
80,40
80,41
80,42
81,219
81,40
81,41
82,219
82,220
82,40
82,41
83,219
83,220
83,39
83,40
83,41
84,220
84,221
84,39
84,40
85,220
85,221
85,38
85,39
85,40
86,220
86,221
86,38
86,39
86,40
87,220
87,221
87,222
87,37
87,38
87,39
88,221
88,222
88,37
88,38
88,39
89,221
89,222
89,223
89,37
89,38
89,39
90,222
90,223
90,224
90,36
90,37
90,38
91,223
91,224
91,225
91,36
91,37
91,38
92,223
92,224
92,225
92,35
92,36
92,37
93,224
93,225
93,35
93,36
93,37
94,224
94,225
94,226
94,34
94,35
94,36
95,224
95,225
95,226
95,34
95,35
95,36
96,225
96,226
96,33
96,34
96,35
96,36
97,226
97,227
97,33
97,34
97,35
98,227
98,228
98,33
98,34
99,227
99,228
99,32
99,33
99,34
